id	utterance	context	targetValue
nt-46	what is the largest penalty?	csv/204-csv/664.csv	10
nt-47	who has the most and best score?	csv/204-csv/363.csv	Shane Carwin
nt-48	what is the current total number of seats in the federal parliament?	csv/203-csv/698.csv	630
nt-51	how many competitions had a score of 1-0 at most?	csv/203-csv/652.csv	4
nt-52	which club had the most losses?	csv/203-csv/322.csv	RC Toulonnais
nt-56	which member of the 500 club has the least amount of home runs?	csv/203-csv/611.csv	Eddie Murray
nt-57	how many miss northern ireland winners have made it to the top 30 placement at miss world since 2000?	csv/203-csv/727.csv	4
nt-60	how many matches were in may 2010?	csv/204-csv/260.csv	2
nt-62	who directed the film rajanna?	csv/203-csv/393.csv	Vijayendra Prasad
nt-63	is the are of saint helena more than that of nightingale island?	csv/204-csv/332.csv	yes
nt-64	how many districts are there in virginia?	csv/204-csv/109.csv	22
nt-65	which alumni in the 1990's has the least number of international caps?	csv/203-csv/312.csv	Clint Bolton
nt-67	what is the number of tv shows that charmaine sheh has appeared on?	csv/203-csv/631.csv	9
nt-68	amazon is at the top of the chart, but what is the name below it?	csv/204-csv/568.csv	Antelope
nt-69	when was the last time kansas state lost with 0 points in manhattan?	csv/203-csv/703.csv	1964
nt-70	how long was joseph black a coach?	csv/203-csv/577.csv	1 year
nt-72	what is the number of formula one series races that cochet has been in?	csv/203-csv/198.csv	2
nt-73	how many matches took place in the first premier?	csv/203-csv/246.csv	27
nt-74	which driver appears the most?	csv/203-csv/367.csv	Jim Clark
nt-75	how many places list no zip code in either the lower or upper zip code?	csv/204-csv/356.csv	18
nt-76	how many populations at most have any notes?	csv/204-csv/891.csv	0
nt-78	what is the most compilation albums released in one year?	csv/204-csv/471.csv	4
nt-79	what are the number of times antonov is listed as the manufacturer?	csv/203-csv/601.csv	8
nt-80	has the dominican republic won more or less medals than china?	csv/203-csv/535.csv	less
nt-82	how many top selling brands target dermatology?	csv/204-csv/610.csv	3
nt-83	which ethnicity is previous from dungan	csv/204-csv/984.csv	Belorussian
nt-84	which year had the most titles released?	csv/204-csv/643.csv	2005
nt-85	name someone else from scotland inducted before alan brazil.	csv/204-csv/650.csv	George Burley
nt-86	what party has the most mp's?	csv/203-csv/139.csv	Serbian Progressive Party Српска напредна странка / Srpska napredna stranka
nt-87	who was the only judge appointed by mckinley?	csv/203-csv/563.csv	David Davie Shelby
nt-88	how many times was jim mcmanus jim osborne's partner?	csv/204-csv/335.csv	7
nt-89	what was the number of days of the denver open?	csv/204-csv/536.csv	5
nt-91	how many songs charted above the 10th position on any chart?	csv/204-csv/654.csv	3
nt-92	who was the first to take office?	csv/204-csv/668.csv	Jaafar Mohamed
nt-94	what is the next event after hardcore tv #15?	csv/204-csv/23.csv	Hardcore TV #21
nt-97	which rifle has the longest barrel?	csv/204-csv/343.csv	Rifle 1889
nt-98	how many received a gold or silver medal in cycling?	csv/203-csv/4.csv	6
nt-99	how many elections had at least a 0.2 percentage of constituency votes?	csv/203-csv/698.csv	9
nt-100	what is the least number of concerts given in a season	csv/203-csv/288.csv	9
nt-101	name the countries with the least amount if silver medals?	csv/203-csv/314.csv	Belgium|Hungary|Netherlands|Spain|Czechoslovakia|Italy|Denmark
nt-103	at the women's 200 meter individual medley sm10 event at the 2012 summer paralympics, how long did it take aurelie rivard to finish?	csv/204-csv/422.csv	2:37.70
nt-104	which composer produced his title after 2001?	csv/204-csv/969.csv	Pete Doherty
nt-106	other than parry, name an athlete from wales.	csv/204-csv/575.csv	Darren Jones
nt-108	what are the number of times model 25 is listed on this chart?	csv/203-csv/136.csv	8
nt-109	how many total points did russia win in this competition?	csv/204-csv/809.csv	119
nt-110	what style was the chateau de brissac rebuilt in after it was damaged during the french wars of religion?	csv/204-csv/806.csv	baroque style
nt-111	how long after fairfield was no. 1 built?	csv/204-csv/476.csv	33 years
nt-112	what is the first airbase listed on the chart?	csv/204-csv/102.csv	Abu al-Duhur Military Airbase
nt-113	which university has the least in endowment?	csv/203-csv/592.csv	Brown University
nt-114	name one county that only received 1,935 votes total.	csv/204-csv/956.csv	Hidalgo
nt-115	who was the next ranked competitor after dior delophont and ligia grozav?	csv/204-csv/741.csv	Iryna Herashchenko
nt-116	what is the difference in runners-up from coleraine academical institution and royal school dungannon?	csv/203-csv/362.csv	20
nt-117	what year was the first to reach 1,000 or more live births?	csv/203-csv/668.csv	1985
nt-121	what property comes before tensile elongation?	csv/204-csv/229.csv	Tensile Modulus
nt-122	the team's record in 2011 was the same was it's record in what year	csv/204-csv/32.csv	2009
nt-123	which district has the greatest total number of electorates?	csv/204-csv/255.csv	Tikamgarh
nt-126	what two teams only have two titles?	csv/203-csv/502.csv	Western Michigan|North Dakota
nt-127	what is the name of the first club on this chart?	csv/203-csv/145.csv	UE Lleida
nt-129	which election was the first to reach over 40% of the popular vote?	csv/203-csv/558.csv	2003
nt-130	why type of genre was peter maxwell davies' work that was the same as emil petrovics'	csv/204-csv/969.csv	ballet
nt-131	what week had the most attendance?	csv/203-csv/691.csv	15
nt-133	what are the number of years maine has participated?	csv/203-csv/502.csv	1
nt-134	what is the last iec world plugs type in the list?	csv/204-csv/794.csv	N
nt-136	how many times, total, was the result "won"	csv/204-csv/948.csv	24
nt-137	what country had the least gdp growth from 2007-2011?	csv/203-csv/296.csv	Zimbabwe
nt-138	in which country did thierry tulasne win his last singles title?	csv/203-csv/60.csv	Switzerland
nt-139	what was the last event held?	csv/204-csv/413.csv	Men's 25 m rapid fire pistol
nt-140	what was the first award he was nominated for?	csv/203-csv/643.csv	Black Reel Awards
nt-141	what is the number of games the senators have played?	csv/203-csv/517.csv	18
nt-142	what was the first team that toronto lost to?	csv/204-csv/557.csv	Toronto 228th Battalion
nt-143	who is taller, the delegate from jalapa or from villa nueva?	csv/204-csv/20.csv	Villa Nueva
nt-144	what was the best position achieved at the olympic games after the 1996 atlanta games?	csv/203-csv/646.csv	11th
nt-145	how many academy awards have been won posthumously?	csv/203-csv/17.csv	16
nt-146	number of goals manchester united scored against preston north end in the season	csv/204-csv/467.csv	3
nt-148	who received the least amount of votes?	csv/204-csv/786.csv	Karen Olsson
nt-149	which locomotive was built after 1915?	csv/203-csv/223.csv	No.774
nt-151	which province in andalusia has the largest population?	csv/203-csv/3.csv	Seville
nt-152	what is the next highest hard drive available after the 30gb model?	csv/204-csv/451.csv	64GB SSD
nt-153	the total number of helipads at hama military airport?	csv/204-csv/102.csv	10
nt-154	what are the only species with 99% sequence identity?	csv/204-csv/358.csv	Pan troglodytes|Nomascus leucogenys
nt-155	what was the month and year when the rutgers-eagleton poll first showed 50 percent in favor of same-sex marriage in new jersey?	csv/203-csv/43.csv	November 2009
nt-156	how many times did the home team have a score of only one against the away team?	csv/204-csv/475.csv	4
nt-159	how many mines were in temagami?	csv/204-csv/944.csv	10
nt-160	how many gold medals did this country win during these olympics?	csv/204-csv/884.csv	10
nt-161	what peter widen's is the highest finish in all indoor championships?	csv/204-csv/445.csv	5th
nt-162	how many audio versions are less than five minutes long?	csv/204-csv/804.csv	3
nt-163	who was the top scorer after sukhrob nematov?	csv/204-csv/357.csv	Vokhid Shodiev
nt-165	what is the total number of awards the lion king has won?	csv/204-csv/592.csv	15
nt-166	how long did it take this competitor to finish the 4x400 meter relay at universiade in 2005?	csv/204-csv/622.csv	3:02.57
nt-167	which is the oldest locomotive?	csv/204-csv/816.csv	BL26
nt-169	which schools have the largest number of shared titles?	csv/203-csv/362.csv	Royal Belfast Academical Institution|Campbell College
nt-170	what name comes next fairfield?	csv/204-csv/476.csv	Waverley
nt-172	what was her peak ranking in the us for the single "it wasn't god who made honky tonk angles"?	csv/204-csv/500.csv	27
nt-176	how long was the marathon for camilla benjaminsson?	csv/204-csv/31.csv	1:20:00
nt-177	which is the most recent source for the name?	csv/202-csv/250.csv	Clavijo
nt-179	which chords does not have a sharp or flat note?	csv/203-csv/324.csv	G7
nt-180	how long did ian armstrong serve?	csv/202-csv/76.csv	26 years
nt-182	how many games did the senators play in january?	csv/203-csv/517.csv	10
nt-183	what material has the top or best thermal conductivity based on the information in the table?	csv/203-csv/385.csv	Diamond
nt-185	how many total towns on the list are in montgomery county?	csv/204-csv/299.csv	3
nt-187	what is the name of the first jockey on this chart?	csv/204-csv/330.csv	Tom Kiley
nt-188	what was the first non volume game released in 2004?	csv/203-csv/583.csv	Gunbird Special Edition / Gunbird 1&2
nt-189	what is the top place listed on the chart?	csv/204-csv/550.csv	Brisbane, Australia
nt-190	who became commissioner after george p. larrick?	csv/203-csv/559.csv	James Lee Goddard, M.D.
nt-191	how many airlines have a steady ranking?	csv/203-csv/515.csv	4
nt-192	how many top scorers do not appear twice?	csv/204-csv/357.csv	4
nt-193	in 2007, what is the largest number of consecutive games won by the nebraska football team?	csv/204-csv/294.csv	2
nt-195	which three artists had a single at number 1 for at least 7 weeks on the australian singles charts in 1977?	csv/203-csv/197.csv	Julie Covington|Pussyfoot|Andy Gibb
nt-196	in what year did the fiba south america under-17 championship for women first begin?	csv/204-csv/360.csv	1976
nt-197	which movies were number 1 for at least two consecutive weeks?	csv/204-csv/7.csv	Frozen|Cásese Quien Pueda|300: Rise of an Empire
nt-198	where was the only site that both team ever tied the game in?	csv/203-csv/209.csv	Columbia
nt-199	how many players with an assist did not play the position of mf or fw?	csv/204-csv/575.csv	2
nt-201	which two counties have the larger populations when combined - park and missoula or judith basin and madison?	csv/204-csv/572.csv	Park and Missoula
nt-202	what is the last city/town/village listed in the table?	csv/204-csv/841.csv	Sanuki
nt-203	which candidate got the least votes in the entire districts?	csv/204-csv/226.csv	Nezir Jaupaj (PKSH) (2.63 %)
nt-204	how many teams had at least 15 wins?	csv/203-csv/145.csv	8
nt-206	what car achieved the highest qual?	csv/203-csv/339.csv	40
nt-208	which secretary of state came after jack pkckersgill?	csv/201-csv/27.csv	Roch Pinard
nt-209	which album did she produce before good rain?	csv/204-csv/529.csv	Pixiedust
nt-210	how many athletes are not ranked?	csv/204-csv/713.csv	21
nt-211	how far did they make it in the fa cup after 2009?	csv/204-csv/179.csv	Round of 16
nt-212	how many consecutive songs were by the album leaf?	csv/203-csv/357.csv	6
nt-213	what team scored the least opposition strength?	csv/204-csv/837.csv	Amplistan
nt-215	in their first 20 games, which team did the tigers play the most?	csv/203-csv/536.csv	CHW
nt-216	which track is at the top of the us chart?	csv/203-csv/830.csv	"You're Gettin' to Me Again"
nt-217	which castle is considered second fortress of anjou, after angers?	csv/204-csv/806.csv	Château de Pouancé
nt-219	what award was won previously just before the medaglia pontificia anno xiii was awarded?	csv/203-csv/769.csv	Indira Gandhi Peace Prize for Disarmament and Development
nt-220	who was the only person that scheider lost against?	csv/200-csv/31.csv	Myron Greenberg
nt-221	which driver and co-driver finished at 3:59 but with 8 points?	csv/203-csv/399.csv	Dani Sordo|Marc Marti
nt-222	what was the name of the ship that was built after the jule in this yard?	csv/204-csv/781.csv	United States lightship LV-72
nt-223	when was the benetton b198 chassis used?	csv/202-csv/294.csv	1998
nt-224	which institution has the most undergraduate enrollment?	csv/203-csv/592.csv	Cornell University
nt-225	other than chimaltenango's contestant, which region also had a 19-year-old contestant?	csv/204-csv/20.csv	Ciudad Capital
nt-226	what date was the first game played?	csv/203-csv/517.csv	December 21
nt-228	is the rf for wivm-ld 39 or 29?	csv/204-csv/793.csv	39
nt-231	what year did monaco ratify more international human rights treaties than they did in 1979?	csv/203-csv/109.csv	1993
nt-233	what is the number of democratic victories?	csv/203-csv/95.csv	20
nt-234	where was the match held immediately before 2014's at guizhou olympic stadium?	csv/204-csv/770.csv	Tianhe Stadium, Guangzhou
nt-235	what is the first club listed in the chart?	csv/204-csv/985.csv	WIT Georgia
nt-237	how many songs did ishaan dev create for the movies kai thunindavan and thaazhvaarakaatu?	csv/204-csv/546.csv	5
nt-238	did jim osborne win any titles at least once on a grass court?	csv/204-csv/335.csv	yes
nt-239	what year had a total of 2 titles released?	csv/203-csv/836.csv	2010
nt-240	what is the only building in canada to have more than 60 floors?	csv/203-csv/777.csv	First Canadian Place
nt-242	which locomotive weighs the least?	csv/204-csv/850.csv	Re 4/4
nt-244	how many of the listed senators were at least 90 years old when they died?	csv/204-csv/145.csv	5
nt-246	what nation leads the medal count?	csv/203-csv/724.csv	Russia
nt-247	how long has neha been acting?	csv/203-csv/157.csv	7 years
nt-248	what is the number of games played against vietnam?	csv/204-csv/913.csv	1
nt-249	how many games were attended by at least 60,000 people?	csv/204-csv/443.csv	6
nt-250	what is the number of points scored on 6 february 1922?	csv/204-csv/267.csv	1
nt-251	what is the total number of gold medals awarded?	csv/204-csv/785.csv	33
nt-252	how many tournaments did sergio garcia win on the 2002 pga tour?	csv/203-csv/531.csv	1
nt-254	we will rock you and we are the champions where played at which venue?	csv/203-csv/855.csv	RTÉ Studios
nt-255	which year had the largest agricultural volume?	csv/204-csv/666.csv	2010/11
nt-256	what is the total number of wins for macau?	csv/203-csv/14.csv	6
nt-258	how many spanish champions have there been?	csv/204-csv/351.csv	3
nt-260	which illustrator was responsible for the last award winner?	csv/203-csv/788.csv	Helen Oxenbury
nt-263	what is the average number of points scored by opponents in the five games lost this season?	csv/204-csv/227.csv	29.2
nt-264	what is the number of buildings under 200 ft?	csv/203-csv/837.csv	1
nt-265	what was the finishing place of the team before the 2007-2008?	csv/204-csv/186.csv	3rd
nt-267	total number of players whose home town was in north carolina (nc)	csv/204-csv/526.csv	7
nt-269	which team did the rangers play first in november of 1992 in the uefa champions league?	csv/204-csv/691.csv	Leeds United
nt-270	is the united stated or scotland better?	csv/204-csv/396.csv	United States
nt-271	in what year was the lake compounce carousel moved to its present home?	csv/203-csv/806.csv	1911
nt-274	what is the total number of seasons?	csv/204-csv/532.csv	10
nt-276	how many films were directed by sridhar after the year 1961?	csv/203-csv/204.csv	48
nt-278	how many people were born in 1976?	csv/204-csv/935.csv	2
nt-279	what were the total number of license plates that featured the black embossed numbers on it?	csv/203-csv/379.csv	11
nt-280	how many rebounds were there by all miami heat players?	csv/203-csv/532.csv	34
nt-281	how many ships were launched in the year 1944?	csv/203-csv/313.csv	9
nt-282	the drawwith the larges total	csv/203-csv/430.csv	6
nt-283	how long has internacional de madrid cf been playing in the 3ª division?	csv/203-csv/783.csv	3
nt-284	how many total medals has the united states won in women's figure skating?	csv/203-csv/104.csv	16
nt-285	who was the next rider after tetsuya harada?	csv/203-csv/35.csv	Jean-Philippe Ruggia
nt-286	are the most trains operational or do they have another status listed?	csv/203-csv/717.csv	Operational
nt-287	tell me the number of gold medals the dominican republic won.	csv/204-csv/785.csv	1
nt-288	greek revival and peony plantings are most commonly associated with what house in canton?	csv/204-csv/831.csv	John and Eliza Barr Patterson House
nt-289	opponent for highest attended home game	csv/204-csv/207.csv	New York Jets
nt-292	what is the total number of gold medals won by jamaica?	csv/204-csv/595.csv	4
nt-293	the green bay packers after miami dolphins chose which player?	csv/203-csv/229.csv	John Mack
nt-294	what is difference in points between c.d. aguila and chalatenango?	csv/203-csv/67.csv	14
nt-296	what tournament is at the top?	csv/204-csv/202.csv	World Championships
nt-299	was the next game after august 31 home or away?	csv/204-csv/495.csv	Away
nt-300	what number of mainlands have populations under 100,000?	csv/203-csv/401.csv	9
nt-301	what is the number of the player from slovakia?	csv/204-csv/140.csv	115
nt-303	what is the total number of games that started at 7:00?	csv/204-csv/459.csv	8
nt-304	how many towers does château d'angers have?	csv/204-csv/806.csv	17
nt-305	which was the first country to sell weapons to iraq?	csv/203-csv/587.csv	Czechoslovakia
nt-306	did chicago win more or less than cal-berkeley?	csv/204-csv/879.csv	More
nt-307	how many songs were on the mtv taiwan top 20 chart?	csv/202-csv/54.csv	3
nt-309	which event did he place in first?	csv/203-csv/677.csv	European U23 Championships
nt-310	how many players named jeff were drafted?	csv/203-csv/149.csv	2
nt-311	what year was the earliest bull-dog drummond published?	csv/203-csv/394.csv	1920
nt-313	who is the previous qualifier over anna pau?	csv/204-csv/741.csv	Leontia Kallenou
nt-314	what is the number of awards that arisan won in 2004?	csv/203-csv/818.csv	3
nt-315	are there at least 2 nationalities on the chart?	csv/204-csv/482.csv	yes
nt-316	which track has the same producer as the track "say something"?	csv/203-csv/687.csv	"Hot Thing"
nt-317	did february 2012 or july 2006 have more total votes?	csv/203-csv/43.csv	February 2012
nt-318	how long were employees of nynex on strike?	csv/203-csv/759.csv	17 weeks
nt-320	which tournament has the largest total win record?	csv/204-csv/153.csv	Wimbledon
nt-321	tell me the number of racers from the uk.	csv/204-csv/378.csv	3
nt-322	how many votes did deodar receive?	csv/204-csv/683.csv	76265
nt-323	in what consecutive years did kevin grimes, unc serve as a defender?	csv/203-csv/682.csv	1988-1989
nt-324	when was the first year of rugby of the terrapins?	csv/204-csv/442.csv	1968
nt-325	who is the only player who had their number retired by the nhl for all teams?	csv/203-csv/754.csv	Wayne Gretzky
nt-326	at least of 50% of the population is protestant, starting at which age range?	csv/203-csv/770.csv	60 to 64
nt-327	how many players come from alabama?	csv/204-csv/534.csv	2
nt-328	how many horses finished the rase?	csv/204-csv/330.csv	8
nt-329	which skiier placed above anna jochemsen, bu below mariya papulova	csv/204-csv/745.csv	Katja Saarinen
nt-330	which area has the least number of residents?	csv/204-csv/600.csv	Ince Blundell
nt-331	other than frank gleiber, who else did play-by-play for cbs in 1965?	csv/203-csv/773.csv	Chuck Thompson
nt-332	how many stars have a magnitude greater than zero?	csv/203-csv/56.csv	14
nt-333	what country won more gold medals than any other?	csv/204-csv/595.csv	United States
nt-334	did the hydro power increase or decrease from 2010 to 2012?	csv/204-csv/762.csv	increase
nt-335	which teams have more wins that werder bremen?	csv/203-csv/309.csv	Borussia Dortmund|Bayern Munich
nt-337	which woods has the same acreage as hardwick wood?	csv/204-csv/124.csv	Ten Wood
nt-338	what was the next number to be retired after february 6, 2000?	csv/203-csv/754.csv	35
nt-339	debuted for great britain (rl) in 1999 then for ireland (ru) in 2007	csv/204-csv/387.csv	Brian Carney
nt-340	how many circuits have at least 2,000 screens?	csv/203-csv/752.csv	4
nt-341	how many players play the position of point guard?	csv/203-csv/418.csv	3
nt-342	what is the name of the first presenter on this chart?	csv/203-csv/287.csv	Samantha Smith
nt-343	which competition was in tokyo, japan but came in 2nd position?	csv/203-csv/215.csv	Asian Championships
nt-344	aside from 316, what was the other works number used in 1883?	csv/204-csv/30.csv	317
nt-346	how many players hit more than 600 runs in their career?	csv/203-csv/611.csv	8
nt-348	which team did lau nim yat play for after he was transferred?	csv/204-csv/968.csv	Biu Chun Rangers
nt-351	compared to the oval, holm park holds more or less attendees at capacity?	csv/203-csv/420.csv	less
nt-352	what is each interval name with a size (cents) greater than 500?	csv/203-csv/445.csv	perfect fifth|septendecimal tritone|septimal tritone|tridecimal tritone|11th harmonic|(15:11) augmented fourth
nt-353	between bjorn ferry, simon elder and erik lesser - who had the most penalties?	csv/204-csv/664.csv	Erik Lesser
nt-355	taylor kelly is shorter than 6' 3", which other player is also shorter than 6' 3"?	csv/204-csv/105.csv	Steven Shepp
nt-356	how many games attendance was under 1000?	csv/204-csv/146.csv	6
nt-358	who was the first bishop of iceland whose father was also a bishop of iceland?	csv/203-csv/875.csv	Pétur Sigurgeirsson (son of Sigurgeir Sigurðsson, 8th Bishop of Iceland)
nt-359	how many different languages are listed?	csv/204-csv/64.csv	3
nt-361	what was the outcome after the october 8 game in phoenix?	csv/204-csv/553.csv	Runner-up
nt-362	next to rasgas, what plant has the largest capacity?	csv/204-csv/789.csv	Nigeria LNG
nt-363	which athlete has the most total?	csv/204-csv/296.csv	Silvia Sperber (FRG)
nt-364	which winner won more tournaments, jeff maggert or tiger woods?	csv/204-csv/85.csv	Tiger Woods
nt-365	which elected successor took office the earliest?	csv/203-csv/93.csv	Henry E. Prickett
nt-366	which network aired more shows about characters with hiv than cbs?	csv/203-csv/293.csv	NBC|ABC
nt-368	what was the last year that yelena slesarenko had a 1st place finish at the world indoor championships?	csv/203-csv/300.csv	2006
nt-369	which country has the most teams on the list?	csv/204-csv/864.csv	France
nt-370	in what year did the track, "wide open road" come out?	csv/203-csv/426.csv	1986
nt-371	what is the date of the first episode?	csv/204-csv/494.csv	22 October 1976
nt-372	on what date did ken hill achieve his win?	csv/203-csv/240.csv	August 7
nt-373	tell me the number of shows that only have one host per day.	csv/204-csv/839.csv	7
nt-374	how many times does bruce springsteen perform?	csv/204-csv/333.csv	2
nt-375	what is the name of the last album released by natalia lesz?	csv/204-csv/365.csv	That Girl
nt-376	how many races was she above the top 10?	csv/204-csv/450.csv	12
nt-377	how many times did bekele record a 10,000 metre year's best in brussels?	csv/204-csv/576.csv	3
nt-378	who weighs more, dexter fields or ovie soko?	csv/204-csv/534.csv	Ovie Soko
nt-379	which is the last dance on the chart	csv/204-csv/711.csv	Showdance
nt-380	do chipper adams and justin beyendeza have more than 3 wins?	csv/203-csv/667.csv	no
nt-381	who performed the number 1 single of 1995?	csv/203-csv/249.csv	Robson Green & Jerome Flynn
nt-382	which sport had the least silver medalists?	csv/204-csv/103.csv	Boxing
nt-383	what is the diameter of the smallest bell?	csv/203-csv/283.csv	793
nt-385	was the result of the game on the 2nd the same as the game on the 23rd?	csv/204-csv/941.csv	no
nt-387	what was the first number one song of 2014?	csv/204-csv/333.csv	"Timber"
nt-388	what is the number of u.s. courthouse and post offices now used as free library according to the dates of use in the table?	csv/204-csv/749.csv	1
nt-389	which cooking method (term) is not below 212 degrees f?	csv/204-csv/493.csv	Over cooked (trop cuit, carbonisé")'
nt-390	how long did elisabeth irwin live?	csv/203-csv/449.csv	62 years
nt-391	which album was the least acclaimed but did reach the billboard 200?	csv/203-csv/77.csv	i
nt-393	which month had the most games?	csv/204-csv/557.csv	January
nt-396	valencia cc and who else won the most division ii community college?	csv/204-csv/879.csv	Chipola
nt-397	how many provinces have the same number of districts as kabul?	csv/204-csv/704.csv	4
nt-399	who did the raiders play after unh on 10/9/2009?	csv/204-csv/718.csv	Boston College
nt-400	how many schools have a larger intake than sacred heart?	csv/204-csv/218.csv	5
nt-401	what was the score in the last game between the phillies and the expos?	csv/203-csv/240.csv	4-6
nt-403	what as the percentage total of ratings for episode 8?	csv/204-csv/768.csv	14.0%
nt-404	is ireland before greece in regards of amount of points?	csv/203-csv/803.csv	yes
nt-406	what year is the first "usl second division league" listed?	csv/203-csv/595.csv	2005
nt-407	who is ranked before delhi?	csv/203-csv/860.csv	Mumbai
nt-408	how many total competitors did canada have?	csv/204-csv/29.csv	2
nt-409	the gelo racing team and the ecurie du nord team both used what kind of chassis?	csv/204-csv/864.csv	Porsche 911 Carrera RSR
nt-410	which convention had the top attendance figure in it's first known year?	csv/204-csv/991.csv	Anime Friends
nt-411	how many catalogs were released?	csv/204-csv/966.csv	19
nt-414	is tripoli still considered a municipality in arcadia since its 2011 reformation?	csv/200-csv/38.csv	Yes
nt-415	what is the different of votes between both in orange county	csv/204-csv/606.csv	15695
nt-417	what is the number of children sarah churchill had?	csv/204-csv/626.csv	7
nt-418	how many bridges are longer than 200 feet?	csv/204-csv/507.csv	17
nt-419	what is the title before the episode "target"?	csv/204-csv/494.csv	"Cat Amongst the Pigeons"
nt-420	what song was previous to hot thing?	csv/203-csv/687.csv	"Stay Around"
nt-422	other than natt i betlehem, name an album that featured sjur miljeteig.	csv/204-csv/529.csv	Arven
nt-423	how many united states competitors did not win medals?	csv/204-csv/664.csv	4
nt-425	how many psikyo shooting collection games were released?	csv/203-csv/583.csv	3
nt-426	what is the number of games where the "giants" the opponent?	csv/204-csv/147.csv	3
nt-427	did laron landry or ted ginn jr have an earlier draft pick?	csv/204-csv/389.csv	LaRon Landry
nt-428	how many stations have a distance below 15km?	csv/203-csv/273.csv	7
nt-429	what is the largest city in rizal in terms of area?	csv/204-csv/987.csv	Rodriguez
nt-430	how many seasons did the team finish above .500 for winning percentage?	csv/204-csv/32.csv	2
nt-432	how many consecutive km were raced on july 8th?	csv/203-csv/475.csv	203.0 km (126.1 mi)
nt-435	what is the name of the first team on this chart?	csv/204-csv/448.csv	Liverpool
nt-439	how many total events will occur in all?	csv/204-csv/206.csv	46
nt-440	how many zip codes start with "80" or "81"?	csv/204-csv/279.csv	40
nt-441	what are the combined number of years argentina and brazil placed in that top 4 or above?	csv/204-csv/408.csv	21
nt-443	where was the location for the first five consecutive tests?	csv/204-csv/821.csv	Miyazaki Maglev Test Track
nt-444	how many games were scheduled between september 3rd and january 2nd?	csv/204-csv/55.csv	12
nt-445	what year did togo get beyond round 1?	csv/204-csv/58.csv	2013
nt-446	what is the highest number of goals podolski has scored in an international game?	csv/203-csv/138.csv	10
