year#date#type#eu council presidency#president - in - office#host city
1997#20 - 21 november#extraordinary#luxembourg#jean - claude juncker#luxembourg
1997#12 - 13 december#―#luxembourg#jean - claude juncker#luxembourg
1998#3 may#―#uk#tony blair#brussels
1998#15 - 16 june#―#uk#tony blair#cardiff
1998#24 - 25 october#informal#austria#viktor klima#pörtschach
1998#11 - 12 december#―#austria#viktor klima#vienna
1999#26 february march#informal#germany#gerhard schröder#königswinter
1999#25 - 26 march#―#germany#gerhard schröder#berlin
1999#14 april#informal#germany#gerhard schröder#brussels
1999#3 - 4 june#―#germany#gerhard schröder#cologne
1999#15 - 16 october#―#finland#paavo lipponen#tampere
1999#10 - 11 december#―#finland#paavo lipponen#helsinki
2000#23 - 24 march#―#portugal#antónio guterres#lisbon
2000#19 - 20 june#―#portugal#antónio guterres#santa maria da feira
2000#13 - 14 october#informal#france#jacques chirac#biarritz
2000#7 - 9 december#―#france#jacques chirac#nice
2001#23 - 24 march#―#sweden#göran persson#stockholm
2001#15 - 16 june#―#sweden#göran persson#gothenburg
2001#21 september#informal#belgium#guy verhofstadt#brussels
2001#19 october#informal#belgium#guy verhofstadt#ghent
2001#14 - 15 december#―#belgium#guy verhofstadt#laken
2002#15 - 16 march#―#spain#josé maría aznar lópez#barcelona
2002#21 - 22 june#―#spain#josé maría aznar lópez#seville
2002#24 - 25 october#―#denmark#anders fogh rasmussen#brussels
2002#12 - 13 december#―#denmark#anders fogh rasmussen#copenhagen
2003#17 february#extraordinary#greece#costas simitis#brussels
2003#20 - 21 march#―#greece#costas simitis#brussels
2003#16 - 17 april#informal#greece#costas simitis#athens
2003#20 june#―#greece#costas simitis#thessaloniki
2003#4 october#extraordinary#italy#silvio berlusconi#rome
2003#16 - 17 october#―#italy#silvio berlusconi#brussels
2003#12 - 13 december#―#italy#silvio berlusconi#brussels
2004#25 - 26 march#―#ireland#bertie ahern#brussels
2004#17 - 18 june#―#ireland#bertie ahern#brussels
2004#4 - 5 november#―#netherlands#jan peter balkenende#brussels
2004#16 - 17 december#―#netherlands#jan peter balkenende#brussels
2005#22 - 23 march#―#luxembourg#jean - claude juncker#brussels
2005#16 - 17 june#―#luxembourg#jean - claude juncker#brussels
2005#27 october#informal#uk#tony blair#hampton court
2005#15 - 16 december#―#uk#tony blair#brussels
2006#23 - 24 march#―#austria#wolfgang schüssel#brussels
2006#15 - 16 june#―#austria#wolfgang schüssel#brussels
2006#20 october#informal#finland#matti vanhanen#lahti
2006#14 - 15 december#―#finland#matti vanhanen#brussels
2007#8 - 9 march#―#germany#angela merkel#brussels
2007#21 - 22 june#―#germany#angela merkel#brussels
2007#18 - 19 october#informal#portugal#josé sócrates#lisbon
2007#14 december#―#portugal#josé sócrates#brussels
2008#13 - 14 march#―#slovenia#janez janša#brussels
2008#19 - 20 june#―#slovenia#janez janša#brussels
2008#13 - 14 july#extraordinary#france#nicolas sarkozy#paris
2008#1 september#extraordinary#france#nicolas sarkozy#brussels
2008#12 october#euro summit#france#nicolas sarkozy#paris
2008#15 - 16 october#―#france#nicolas sarkozy#brussels
2008#7 november#informal#france#nicolas sarkozy#brussels
2008#11 - 12 december#―#france#nicolas sarkozy#brussels
2009#1 march#informal#czech republic#mirek topolánek#brussels
2009#19 - 20 march#―#czech republic#mirek topolánek#brussels
2009#5 april#informal (eu - usa summit)#czech republic#jan fischer#prague
2009#18 - 19 june#―#czech republic#jan fischer#brussels
2009#17 september#informal#sweden#fredrik reinfeldt#brussels
2009#29 - 30 october#―#sweden#fredrik reinfeldt#brussels
2009#19 november#informal#sweden#fredrik reinfeldt#brussels
2009#10 - 11 december#—#sweden#fredrik reinfeldt#brussels
