representative#title#presentation of credentials#termination of mission#appointed by
edward f. feely#envoy extraordinary and minister plenipotentiary#september 23 , 1930#september 29 , 1933#herbert hoover
fay a. des portes#envoy extraordinary and minister plenipotentiary#november 15 , 1933#may 1 , 1936#franklin d. roosevelt
r. henry norweb#envoy extraordinary and minister plenipotentiary#august 10 , 1936#june 15 , 1937#franklin d. roosevelt
robert granville caldwell#envoy extraordinary and minister plenipotentiary#august 21 , 1937#june 23 , 1939#franklin d. roosevelt
douglas jenkins#envoy extraordinary and minister plenipotentiary#october 26 , 1939#october 3 , 1941#franklin d. roosevelt
pierre de lagarde boal#ambassador extraordinary and plenipotentiary#may 23 , 1942#february 5 , 1944#franklin d. roosevelt
walter c. thurston#ambassador extraordinary and plenipotentiary#november 16 , 1944#january 3 , 1946#franklin d. roosevelt
joseph flack#ambassador extraordinary and plenipotentiary#july 15 , 1946#may 17 , 1949#harry s. truman
irving florman#ambassador extraordinary and plenipotentiary#february 27 , 1950#september 4 , 1951#harry s. truman
edward j. sparks#ambassador extraordinary and plenipotentiary#june 13 , 1952#october 29 , 1954#harry s. truman
gerald a. drew#ambassador extraordinary and plenipotentiary#december 8 , 1954#april 6 , 1957#dwight d. eisenhower
philip w. bonsal#ambassador extraordinary and plenipotentiary#may 10 , 1957#february 6 , 1959#dwight d. eisenhower
carl w. strom#ambassador extraordinary and plenipotentiary#may 4 , 1959#may 8 , 1961#dwight d. eisenhower
ben s. stephansky#ambassador extraordinary and plenipotentiary#june 29 , 1961#october 15 , 1963#john f. kennedy
douglas henderson#ambassador extraordinary and plenipotentiary#december 7 , 1963#august 6 , 1968#lyndon b. johnson
raúl h. castro#ambassador extraordinary and plenipotentiary#september 3 , 1968#november 3 , 1969#lyndon b. johnson
ernest v. siracusa#ambassador extraordinary and plenipotentiary#december 5 , 1969#july 30 , 1973#richard nixon
william perry stedman , jr#ambassador extraordinary and plenipotentiary#october 3 , 1973#june 23 , 1977#richard nixon
paul m. boeker#ambassador extraordinary and plenipotentiary#october 26 , 1977#february 17 , 1980#jimmy carter
marvin weissman#ambassador extraordinary and plenipotentiary#march 26 , 1980#july 20 , 1980#jimmy carter
alexander watson#chargé d'affaires ad interim#july 1980#september 1981#jimmy carter
edwin g. corr#ambassador extraordinary and plenipotentiary#december 10 , 1981#august 9 , 1985#ronald reagan
edward morgan rowell#ambassador extraordinary and plenipotentiary#august 20 , 1985#january 19 , 1988#ronald reagan
robert s. gelbard#ambassador extraordinary and plenipotentiary#october 11 , 1988#july 20 , 1991#george h. w. bush
charles r. bowers#ambassador extraordinary and plenipotentiary#august 23 , 1991#october 7 , 1994#george h. w. bush
curtis warren kamman#ambassador extraordinary and plenipotentiary#november 16 , 1994#november 26 , 1997#bill clinton
donna jean hrinak#ambassador extraordinary and plenipotentiary#january 14 , 1998#july 17 , 2000#bill clinton
v. manuel rocha#ambassador extraordinary and plenipotentiary#august 4 , 2000#april 27 , 2002#george w. bush
david n. greenlee#ambassador extraordinary and plenipotentiary#january 17 , 2003#may 10 , 2006#george w. bush
philip s. goldberg#ambassador extraordinary and plenipotentiary#october 13 , 2006#september 10 , 2008#george w. bush
krishna r. urs#chargé d’affaires a.i#september 15 , 2008#june 25 , 2009#george w. bush
james creagan#chargé d’affaires a.i#june 25 , 2009#august 28 , 2009#barack obama
john s. creamer#chargé d’affaires a.i#august 28 , 2009#july 13 , 2012#barack obama
larry l. memmott#chargé d’affaires a.i#july 14 , 2012#incumbent#barack obama
