1980#steve yeager#steve garvey#davey lopes#derrel thomas#ron cey#reggie smith#rudy law#dusty baker#burt hooton
1979#steve yeager#steve garvey#davey lopes#bill russell#ron cey#reggie smith#rick monday#dusty baker#burt hooton
1978#steve yeager#steve garvey#davey lopes#bill russell#ron cey#reggie smith#rick monday#dusty baker#don sutton
1977#steve yeager#steve garvey#davey lopes#bill russell#ron cey#reggie smith#rick monday#dusty baker#don sutton
1976#steve yeager#steve garvey#ted sizemore#bill russell#ron cey#joe ferguson#dusty baker#bill buckner#don sutton
1975#steve yeager#steve garvey#davey lopes#bill russell#ron cey#joe ferguson#jimmy wynn#bill buckner#don sutton
1974#joe ferguson#bill buckner#davey lopes#bill russell#ron cey#willie crawford#jimmy wynn#von joshua#don sutton
1973#joe ferguson#bill buckner#lee lacy#bill russell#ken mcmullen#willie crawford#willie davis#manny mota#don sutton
1972#duke sims#bill buckner#jim lefebvre#maury wills#billy grabarkewitz#frank robinson#willie davis#willie crawford#don sutton
1971#duke sims#wes parker#bill russell#maury wills#steve garvey#bill buckner#willie davis#dick allen#bill singer
1970#tom haller#wes parker#ted sizemore#maury wills#steve garvey#willie crawford#willie davis#bill buckner#claude osteen
1969#tom haller#ron fairly#jim lefebvre#ted sizemore#bill sudakis#len gabrielson#willie crawford#andy kosco#don drysdale
1968#tom haller#wes parker#paul popovich#zoilo versalles#bob bailey#ron fairly#willie davis#al ferrara#claude osteen
1967#johnny roseboro#ron fairly#ron hunt#gene michael#jim lefebvre#lou johnson#wes parker#bob bailey#bob miller
1966#johnny roseboro#wes parker#nate oliver#maury wills#jim lefebvre#ron fairly#willie davis#lou johnson#claude osteen
1965#johnny roseboro#wes parker#jim lefebvre#maury wills#john kennedy#ron fairly#willie davis#tommy davis#don drysdale
1964#johnny roseboro#ron fairly#jim gilliam#maury wills#johnny werhas#frank howard#willie davis#tommy davis#sandy koufax
1963#johnny roseboro#bill skowron#nate oliver#maury wills#ken mcmullen#ron fairly#willie davis#tommy davis#don drysdale
1962#johnny roseboro#ron fairly#jim gilliam#maury wills#daryl spencer#duke snider#willie davis#wally moon#johnny podres
1961#johnny roseboro#norm larker#charlie neal#maury wills#tommy davis#duke snider#willie davis#wally moon#don drysdale
1960#johnny roseboro#gil hodges#charlie neal#maury wills#jim gilliam#duke snider#don demeter#wally moon#don drysdale
1959#johnny roseboro#gil hodges#charlie neal#don zimmer#jim baxes#ron fairly#duke snider#wally moon#don drysdale
1958#rube walker#gil hodges#charlie neal#pee wee reese#dick gray#carl furillo#gino cimoli#duke snider#don drysdale
